id,parent_id,category,name,coordinates,rating,is_location,is_active
0100000000,,О,АВТОНОМНА РЕСПУБЛІКА КРИМ,,0,False,
0110000000,0100000000,,МІСТА АВТОНОМНОЇ РЕСПУБЛІКИ КРИМ,,0,False,
0110100000,0100000000,М,СІМФЕРОПОЛЬ,,100,True,
0110130000,0110100000,,РАЙОНИ М.СІМФЕРОПОЛЯ,,0,False,
0110136300,0110100000,РГ,ЗАЛІЗНИЧНИЙ,,100,True,
0110136600,0110100000,РГ,КИЇВСЬКИЙ,,100,True,
0110136900,0110100000,РГ,ЦЕНТРАЛЬНИЙ,,100,True,
0110165000,0110100000,,"СЕЛИЩА МІСЬКОГО ТИПУ, ПІДПОРЯДКОВАНІ ЗАЛІЗНИЧНІЙ РАЙРАДІ М.СІМФЕРОПОЛЯ",,0,False,
0110165300,0110100000,Т,АЕРОФЛОТСЬКИЙ,,50,True,
0110165600,0110100000,Т,ГРЕСІВСЬКИЙ,,50,True,
0110165601,0110165600,Щ,БІТУМНЕ,,25,True,
0110165800,0110100000,Т,КОМСОМОЛЬСЬКЕ,,50,True,
0110166000,0110100000,,"СЕЛИЩА МІСЬКОГО ТИПУ, ПІДПОРЯДКОВАНІ КИЇВСЬКІЙ РАЙРАДІ М.СІМФЕРОПОЛЯ",,0,False,
0110166200,0110100000,Т,АГРАРНЕ,,50,True,
0110300000,0100000000,М,АЛУШТА,,100,True,
0110345000,0110300000,,"СЕЛИЩА МІСЬКОГО ТИПУ, ПІДПОРЯДКОВАНІ АЛУШТИНСЬКІЙ МІСЬКРАДІ",,0,False,
0110345400,0110300000,Т,ПАРТЕНІТ,,50,True,
0110390000,0110300000,,"СІЛЬРАДИ, ПІДПОРЯДКОВАНІ АЛУШТИНСЬКІЙ МІСЬКРАДІ",,0,False,
0110390900,0110300000,,ІЗОБІЛЬНЕНСЬКА,,0,False,
0110390901,0110390900,С,ІЗОБІЛЬНЕ,,25,True,
0110390903,0110390900,С,ВЕРХНЯ КУТУЗОВКА,,25,True,
0110390905,0110390900,С,НИЖНЯ КУТУЗОВКА,,25,True,
0110390907,0110390900,Щ,РОЗОВИЙ,,25,True,
0110391400,0110300000,,ЛУЧИСТІВСЬКА,,0,False,
0110391401,0110391400,С,ЛУЧИСТЕ,,25,True,
0110391403,0110391400,Щ,ЛАВАНДА,,25,True,
0110391405,0110391400,Щ,СЕМИДВІР'Я,,25,True,
0110391800,0110300000,,МАЛОМАЯЦЬКА,,0,False,
0110391801,0110391800,С,МАЛИЙ МАЯК,,25,True,
0110391802,0110391800,Щ,БОНДАРЕНКОВЕ,,25,True,
0110391803,0110391800,С,ВИНОГРАДНИЙ,,25,True,
0110391805,0110391800,С,ЗАПРУДНЕ,,25,True,
0110391807,0110391800,С,КИПАРИСНЕ,,25,True,
0110391809,0110391800,С,ЛАВРОВЕ,,25,True,
0110391811,0110391800,С,ЛАЗУРНЕ,,25,True,
0110391813,0110391800,С,НИЖНЄ ЗАПРУДНЕ,,25,True,
0110391815,0110391800,С,ПУШКІНЕ,,25,True,
0110391817,0110391800,Щ,УТЬОС,,25,True,
0110391818,0110391800,Щ,ЧАЙКА,,25,True,
0110392100,0110300000,,МАЛОРІЧЕНСЬКА,,0,False,
0110392101,0110392100,С,МАЛОРІЧЕНСЬКЕ,,25,True,
0110392103,0110392100,С,ГЕНЕРАЛЬСЬКЕ,,25,True,
0110392105,0110392100,С,РИБАЧЕ,,25,True,
0110392107,0110392100,С,СОНЯЧНОГІРСЬКЕ,,25,True,
0110393000,0110300000,,ПРИВІТНЕНСЬКА,,0,False,
0110393001,0110393000,С,ПРИВІТНЕ,,25,True,
0110393002,0110393000,С,ЗЕЛЕНОГІР'Я,,25,True,
0110600000,0100000000,М,ДЖАНКОЙ,,100,True,
0110900000,0100000000,М,ЄВПАТОРІЯ,,100,True,
0110945000,0110900000,,"СЕЛИЩА МІСЬКОГО ТИПУ, ПІДПОРЯДКОВАНІ ЄВПАТОРІЙСЬКІЙ МІСЬКРАДІ",,0,False,
0110945300,0110900000,Т,ЗАОЗЕРНЕ,,50,True,
0110945600,0110900000,Т,МИРНИЙ,,50,True,
0110945800,0110900000,Т,НОВООЗЕРНЕ,,50,True,
0111200000,0100000000,М,КЕРЧ,,100,True,
0111300000,0100000000,М,КРАСНОПЕРЕКОПСЬК,,100,True,
0111400000,0100000000,М,САКИ,,100,True,
0111500000,0100000000,М,АРМЯНСЬК,,100,True,
0111590000,0111500000,,"СІЛЬРАДИ, ПІДПОРЯДКОВАНІ АРМЯНСЬКІЙ МІСЬКРАДІ",,0,False,
0111590100,0111500000,,СУВОРОВСЬКА,,0,False,
0111590101,0111590100,С,СУВОРОВЕ,,25,True,
0111590102,0111590100,С,ВОЛОШИНЕ,,25,True,
0111590103,0111590100,С,ПЕРЕКОП,,25,True,
0111600000,0100000000,М,ФЕОДОСІЯ,,100,True,
0111645000,0111600000,,"СЕЛИЩА МІСЬКОГО ТИПУ, ПІДПОРЯДКОВАНІ ФЕОДОСІЙСЬКІЙ МІСЬКРАДІ",,0,False,
0111645200,0111600000,Т,КУРОРТНЕ,,50,True,
0111645400,0111600000,Т,ОРДЖОНІКІДЗЕ,,50,True,
0111645700,0111600000,Т,КОКТЕБЕЛЬ,,50,True,
0111645701,0111645700,С,НАНІКОВЕ,,25,True,
0111646000,0111600000,Т,ПРИМОРСЬКИЙ,,50,True,
0111646500,0111600000,Т,ЩЕБЕТОВКА,,50,True,
0111646501,0111646500,С,КРАСНОКАМ'ЯНКА,,25,True,
0111690000,0111600000,,"СІЛЬРАДИ, ПІДПОРЯДКОВАНІ ФЕОДОСІЙСЬКІЙ МІСЬКРАДІ",,0,False,
0111690300,0111600000,,БЕРЕГОВА,,0,False,
0111690301,0111690300,С,БЕРЕГОВЕ,,25,True,
0111690303,0111690300,С,СТЕПОВЕ,,25,True,
0111692900,0111600000,,НАСИПНІВСЬКА,,0,False,
0111692901,0111692900,С,НАСИПНЕ,,25,True,
0111692903,0111692900,С,БЛИЖНЄ,,25,True,
0111692905,0111692900,С,ВИНОГРАДНЕ,,25,True,
0111692907,0111692900,С,ПІДГІРНЕ,,25,True,
0111692909,0111692900,С,ПІОНЕРСЬКЕ,,25,True,
0111692911,0111692900,С,СОНЯЧНЕ,,25,True,
0111692913,0111692900,С,ЮЖНЕ,,25,True,
0111700000,0100000000,М,СУДАК,,100,True,
0111745000,0111700000,,"СЕЛИЩА МІСЬКОГО ТИПУ, ПІДПОРЯДКОВАНІ СУДАЦЬКІЙ МІСЬКРАДІ",,0,False,
0111745200,0111700000,Т,НОВИЙ СВІТ,,50,True,
0111790000,0111700000,,"СІЛЬРАДИ, ПІДПОРЯДКОВАНІ СУДАЦЬКІЙ МІСЬКРАДІ",,0,False,
0111790200,0111700000,,ВЕСЕЛІВСЬКА,,0,False,
0111790201,0111790200,С,ВЕСЕЛЕ,,25,True,
0111790400,0111700000,,ГРУШІВСЬКА,,0,False,
0111790401,0111790400,С,ГРУШІВКА,,25,True,
0111790402,0111790400,С,ПЕРЕВАЛІВКА,,25,True,
0111790403,0111790400,С,ХОЛОДІВКА,,25,True,
0111790700,0111700000,,ДАЧНІВСЬКА,,0,False,
0111790701,0111790700,С,ДАЧНЕ,,25,True,
0111790702,0111790700,С,ЛІСНЕ,,25,True,
0111791400,0111700000,,МІЖРІЧЕНСЬКА,,0,False,
0111791401,0111791400,С,МІЖРІЧЧЯ,,25,True,
0111791402,0111791400,С,ВОРОН,,25,True,
0111791600,0111700000,,МОРСЬКА,,0,False,
0111791601,0111791600,С,МОРСЬКЕ,,25,True,
0111791602,0111791600,С,ГРОМІВКА,,25,True,
0111792300,0111700000,,СОНЯЧНОДОЛИНСЬКА,,0,False,
0111792301,0111792300,С,СОНЯЧНА ДОЛИНА,,25,True,
0111792302,0111792300,С,БАГАТІВКА,,25,True,
0111792303,0111792300,С,МИНДАЛЬНЕ,,25,True,
0111792304,0111792300,С,ПРИБЕРЕЖНЕ,,25,True,
0111900000,0100000000,М,ЯЛТА,,100,True,
0111945000,0111900000,,"СЕЛИЩА МІСЬКОГО ТИПУ, ПІДПОРЯДКОВАНІ ЯЛТИНСЬКІЙ МІСЬКРАДІ",,0,False,
0111945200,0111900000,Т,БЕРЕГОВЕ,,50,True,
0111945400,0111900000,Т,НІКІТА,,50,True,
0111945600,0111900000,Т,ВИНОГРАДНЕ,,50,True,
0111945900,0111900000,Т,ВОСХОД,,50,True,
0111946200,0111900000,Т,ГАСПРА,,50,True,
0111946500,0111900000,Т,ГОЛУБА ЗАТОКА,,50,True,
0111946800,0111900000,Т,ГУРЗУФ,,50,True,
0111946801,0111946800,Щ,ДАНИЛІВКА,,25,True,
0111946803,0111946800,Щ,ЛІНІЙНЕ,,25,True,
0111946805,0111946800,Щ,ПАРТИЗАНСЬКЕ,,25,True,
0111947000,0111900000,Т,КАЦІВЕЛІ,,50,True,
0111947100,0111900000,Т,КОРЕЇЗ,,50,True,
0111947400,0111900000,Т,КРАСНОКАМ'ЯНКА,,50,True,
0111947700,0111900000,Т,КУРПАТИ,,50,True,
0111947900,0111900000,Т,ЛІВАДІЯ,,50,True,
0111947901,0111947900,Щ,ВИСОКОГІРНЕ,,25,True,
0111947903,0111947900,Щ,ГІРНЕ,,25,True,
0111947905,0111947900,Щ,КУЙБИШЕВЕ,,25,True,
0111947907,0111947900,Щ,ОХОТНИЧЕ,,25,True,
0111948100,0111900000,Т,МАСАНДРА,,50,True,
0111948300,0111900000,Т,ОРЕАНДА,,50,True,
0111948500,0111900000,Т,ВІДРАДНЕ,,50,True,
0111948700,0111900000,Т,ПАРКОВЕ,,50,True,
0111948900,0111900000,Т,ПОНИЗІВКА,,50,True,
0111949100,0111900000,Т,САНАТОРНЕ,,50,True,
0111949300,0111900000,Т,СІМЕЇЗ,,50,True,
0111949301,0111949300,С,ОПОЛЗНЕВЕ,,25,True,
0111949500,0111900000,Т,СОВЄТСЬКЕ,,50,True,
0111949700,0111900000,Т,ФОРОС,,50,True,
0111949701,0111949700,Щ,ОЛИВА,,25,True,
0111970000,0111900000,,"МІСТА, ПІДПОРЯДКОВАНІ ЯЛТИНСЬКІЙ МІСЬКРАДІ",,0,False,
0111970200,0111900000,М,АЛУПКА,,100,True,
0120000000,0100000000,,РАЙОНИ АВТОНОМНОЇ РЕСПУБЛІКИ КРИМ,,0,False,
0120400000,0100000000,РН,БАХЧИСАРАЙСЬКИЙ РАЙОН,,0,False,
0120410000,0120400000,,МІСТА РАЙОННОГО ПІДПОРЯДКУВАННЯ БАХЧИСАРАЙСЬКОГО Р-НУ,,0,False,
0120410100,0120400000,М,БАХЧИСАРАЙ,,100,True,
0120445000,0120400000,,"СЕЛИЩА МІСЬКОГО ТИПУ, ПІДПОРЯДКОВАНІ БАХЧИСАРАЙСЬКІЙ МІСЬКРАДІ",,0,False,
0120445100,0120400000,Т,НАУЧНИЙ,,50,True,
0120455000,0120400000,,СЕЛИЩА МІСЬКОГО ТИПУ БАХЧИСАРАЙСЬКОГО Р-НУ,,0,False,
0120455300,0120400000,Т,КУЙБИШЕВЕ,,50,True,
0120455301,0120455300,С,ВЕЛИКЕ САДОВЕ,,25,True,
0120455302,0120455300,С,ВИСОКЕ,,25,True,
0120455303,0120455300,С,МАЛЕ САДОВЕ,,25,True,
0120455304,0120455300,С,НОВОУЛЬЯНІВКА,,25,True,
0120455305,0120455300,С,ТАНКОВЕ,,25,True,
0120455600,0120400000,Т,ПОШТОВЕ,,50,True,
0120455601,0120455600,С,ЗАВІТНЕ,,25,True,
0120455602,0120455600,С,ЗУБАКІНЕ,,25,True,
0120455603,0120455600,С,КАЗАНКИ,,25,True,
0120455604,0120455600,С,МАЛИНІВКА,,25,True,
0120455605,0120455600,С,НОВОВАСИЛІВКА,,25,True,
0120455606,0120455600,С,НОВОПАВЛІВКА,,25,True,
0120455607,0120455600,С,ПРИЯТНЕ СВІДАННЯ,,25,True,
0120455608,0120455600,С,РОСТУЧЕ,,25,True,
0120455609,0120455600,С,САМОХВАЛОВЕ,,25,True,
0120455610,0120455600,С,СЕВАСТЯНІВКА,,25,True,
0120455611,0120455600,Щ,СТАЛЬНЕ,,25,True,
0120455612,0120455600,С,ТОПОЛІ,,25,True,
0120480000,0120400000,,СІЛЬРАДИ БАХЧИСАРАЙСЬКОГО Р-НУ,,0,False,
0120480400,0120400000,,АРОМАТНЕВСЬКА,,0,False,
0120480401,0120480400,С,АРОМАТНЕ,,25,True,
0120480402,0120480400,С,ВІКТОРІВКА,,25,True,
0120480403,0120480400,С,МАЛОВИДНЕ,,25,True,
0120480404,0120480400,С,РЄПІНЕ,,25,True,
0120480405,0120480400,С,РОЗОВЕ,,25,True,
0120480800,0120400000,,ВЕРХОРІЧЕНСЬКА,,0,False,
0120480801,0120480800,С,ВЕРХОРІЧЧЯ,,25,True,
0120480802,0120480800,С,БАШТАНІВКА,,25,True,
0120480803,0120480800,С,КУДРИНЕ,,25,True,
0120480804,0120480800,С,МАШИНЕ,,25,True,
0120480806,0120480800,С,ПЕРЕДУЩЕЛЬНЕ,,25,True,
0120480807,0120480800,С,СИНАПНЕ,,25,True,
0120481300,0120400000,,ВІЛІНСЬКА,,0,False,
0120481301,0120481300,С,ВІЛІНЕ,,25,True,
0120481302,0120481300,С,РОЗСАДНЕ,,25,True,
0120481900,0120400000,,ГОЛУБИНСЬКА,,0,False,
0120481901,0120481900,С,ГОЛУБИНКА,,25,True,
0120481902,0120481900,С,АРОМАТ,,25,True,
0120481903,0120481900,С,БАГАТА УЩЕЛИНА,,25,True,
0120481904,0120481900,С,НИЖНЯ ГОЛУБИНКА,,25,True,
0120481905,0120481900,С,НОВОПІЛЛЯ,,25,True,
0120481906,0120481900,С,ПОЛЯНА,,25,True,
0120481907,0120481900,С,ПУТИЛІВКА,,25,True,
0120481908,0120481900,С,СОКОЛИНЕ,,25,True,
0120481909,0120481900,С,СОНЯЧНОСІЛЛЯ,,25,True,
0120482200,0120400000,,ДОЛИННЕНСЬКА,,0,False,
0120482201,0120482200,С,ДОЛИННЕ,,25,True,
0120482202,0120482200,С,НОВЕНЬКЕ,,25,True,
0120482203,0120482200,С,ФУРМАНОВКА,,25,True,
0120482500,0120400000,,ЗАЛІЗНИЧНЕНСЬКА,,0,False,
0120482501,0120482500,С,ЗАЛІЗНИЧНЕ,,25,True,
0120482502,0120482500,С,БІЛОКАМ'ЯНЕ,,25,True,
0120482503,0120482500,С,ДАЧНЕ,,25,True,
0120482504,0120482500,С,МОСТОВЕ,,25,True,
0120482505,0120482500,С,РІЧНЕ,,25,True,
0120482506,0120482500,Щ,СИРЕНЬ,,25,True,
0120482507,0120482500,С,ТУРГЕНЄВКА,,25,True,
0120482900,0120400000,,ЗЕЛЕНІВСЬКА,,0,False,
0120482901,0120482900,С,ЗЕЛЕНЕ,,25,True,
0120482902,0120482900,С,БОГАТИР,,25,True,
0120482903,0120482900,С,МНОГОРІЧЧЯ,,25,True,
0120482904,0120482900,С,НАГІРНЕ,,25,True,
0120482905,0120482900,С,ПЛОТИННЕ,,25,True,
0120482906,0120482900,С,ЩАСЛИВЕ,,25,True,
0120483600,0120400000,,КАШТАНІВСЬКА,,0,False,
0120483601,0120483600,С,КАШТАНИ,,25,True,
0120483602,0120483600,С,ВІДРАДНЕ,,25,True,
0120483603,0120483600,С,КОЧЕРГІНЕ,,25,True,
0120483604,0120483600,С,ШЕВЧЕНКОВЕ,,25,True,
0120483900,0120400000,,КРАСНОМАЦЬКА,,0,False,
0120483901,0120483900,С,КРАСНИЙ МАК,,25,True,
0120483902,0120483900,С,ЗАЛІСНЕ,,25,True,
0120483903,0120483900,С,ХОЛМІВКА,,25,True,
0120483905,0120483900,С,ХОДЖА САЛА,,25,True,
0120484400,0120400000,,ПІЩАНІВСЬКА,,0,False,
0120484401,0120484400,С,ПІЩАНЕ,,25,True,
0120484402,0120484400,С,БЕРЕГОВЕ,,25,True,
0120484600,0120400000,,ПЛОДІВСЬКА,,0,False,
0120484601,0120484600,С,ПЛОДОВЕ,,25,True,
0120484602,0120484600,С,БРЯНСЬКЕ,,25,True,
0120484603,0120484600,С,ГІРКА,,25,True,
0120484604,0120484600,С,ДІБРІВКА,,25,True,
0120484605,0120484600,С,ДОРОЖНЄ,,25,True,
0120485000,0120400000,,СКАЛИСТІВСЬКА,,0,False,
0120485001,0120485000,С,СКАЛИСТЕ,,25,True,
0120485002,0120485000,С,ГЛИБОКИЙ ЯР,,25,True,
0120485003,0120485000,С,ПРОХЛАДНЕ,,25,True,
0120485004,0120485000,С,ТРУДОЛЮБІВКА,,25,True,
0120485500,0120400000,,ТАБАЧНЕНСЬКА,,0,False,
0120485501,0120485500,С,ТАБАЧНЕ,,25,True,
0120486200,0120400000,,ТІНИСТІВСЬКА,,0,False,
0120486201,0120486200,С,ТІНИСТЕ,,25,True,
0120486202,0120486200,С,АЙВОВЕ,,25,True,
0120486203,0120486200,С,КРАСНА ЗОРЯ,,25,True,
0120486204,0120486200,С,НЕКРАСОВКА,,25,True,
0120486205,0120486200,С,СУВОРОВЕ,,25,True,
0120488400,0120400000,,УГЛІВСЬКА,,0,False,
0120488401,0120488400,С,УГЛОВЕ,,25,True,
0120700000,0100000000,РН,БІЛОГІРСЬКИЙ РАЙОН,,0,False,
0120710000,0120700000,,МІСТА РАЙОННОГО ПІДПОРЯДКУВАННЯ БІЛОГІРСЬКОГО Р-НУ,,0,False,
0120710100,0120700000,М,БІЛОГІРСЬК,,100,True,
0120755000,0120700000,,СЕЛИЩА МІСЬКОГО ТИПУ БІЛОГІРСЬКОГО Р-НУ,,0,False,
0120755300,0120700000,Т,ЗУЯ,,50,True,
0120755301,0120755300,С,БАЛАНОВЕ,,25,True,
0120755302,0120755300,С,БАРАБАНОВЕ,,25,True,
0120755303,0120755300,С,ВЕРХНІ ОРІШНИКИ,,25,True,
0120755305,0120755300,С,ВОЛОДИМИРІВКА,,25,True,
0120755307,0120755300,С,ЛИТВИНЕНКОВЕ,,25,True,
0120755308,0120755300,С,НИЖНІ ОРІШНИКИ,,25,True,
0120755309,0120755300,С,ПЕТРОВЕ,,25,True,
0120755310,0120755300,С,УКРАЇНКА,,25,True,
0120780000,0120700000,,СІЛЬРАДИ БІЛОГІРСЬКОГО Р-НУ,,0,False,
0120780400,0120700000,,АРОМАТНІВСЬКА,,0,False,
0120780401,0120780400,С,АРОМАТНЕ,,25,True,
0120780402,0120780400,С,КРАСНОГІРСЬКЕ,,25,True,
0120780403,0120780400,С,КУРОРТНЕ,,25,True,
0120780800,0120700000,,БАГАТІВСЬКА,,0,False,
0120780801,0120780800,С,БАГАТЕ,,25,True,
0120780802,0120780800,С,ГОРЛИНКА,,25,True,
0120780803,0120780800,С,КРАСНА СЛОБОДА,,25,True,
0120780804,0120780800,С,МЕЛЕХОВЕ,,25,True,
0120780805,0120780800,С,ПОВОРОТНЕ,,25,True,
0120780806,0120780800,С,РУСЬКЕ,,25,True,
0120780807,0120780800,С,ЧЕРЕМИСІВКА,,25,True,
0120781300,0120700000,,ВАСИЛІВСЬКА,,0,False,
0120781301,0120781300,С,ВАСИЛІВКА,,25,True,
0120781303,0120781300,С,МАЛИНІВКА,,25,True,
0120781304,0120781300,С,НЕКРАСОВЕ,,25,True,
0120781305,0120781300,С,ПАВЛІВКА,,25,True,
0120781306,0120781300,С,ПРОЛОМ,,25,True,
0120781307,0120781300,С,СЄВЕРНЕ,,25,True,
0120781900,0120700000,,ВИШЕНСЬКА,,0,False,
0120781901,0120781900,С,ВИШЕННЕ,,25,True,
0120781902,0120781900,С,БІЛА СКЕЛЯ,,25,True,
0120781903,0120781900,С,МИРОНІВКА,,25,True,
0120782500,0120700000,,ЗЕЛЕНОГІРСЬКА,,0,False,
0120782501,0120782500,С,ЗЕЛЕНОГІРСЬКЕ,,25,True,
0120782502,0120782500,С,БАЛКИ,,25,True,
0120782503,0120782500,С,МІЖГІР'Я,,25,True,
0120782505,0120782500,С,НОВОГРИГОРІВКА,,25,True,
0120782506,0120782500,С,НОВОКЛЕНОВЕ,,25,True,
0120782507,0120782500,С,ОВРАЖКИ,,25,True,
0120782508,0120782500,С,ОЛЕКСАНДРІВКА,,25,True,
0120782509,0120782500,С,ПАСІЧНЕ,,25,True,
0120782510,0120782500,С,ПЧОЛИНЕ,,25,True,
0120782511,0120782500,С,ЯКОВЛІВКА,,25,True,
0120782700,0120700000,,ЗЕМЛЯНИЧНЕНСЬКА,,0,False,
0120782701,0120782700,С,ЗЕМЛЯНИЧНЕ,,25,True,
0120782702,0120782700,С,ОЛЕНІВКА,,25,True,
0120782703,0120782700,С,ОПИТНЕ,,25,True,
0120782704,0120782700,С,РАДІСНЕ,,25,True,
0120782705,0120782700,С,РОДНИКИ,,25,True,
0120782706,0120782700,С,СИНЬОКАМ'ЯНКА,,25,True,
0120782707,0120782700,С,УЧЕБНЕ,,25,True,
0120782900,0120700000,,ЗИБИНСЬКА,,0,False,
0120782901,0120782900,С,ЗИБИНИ,,25,True,
0120782902,0120782900,С,МЕЛЬНИКИ,,25,True,
0120783400,0120700000,,КРИНИЧНЕНСЬКА,,0,False,
0120783401,0120783400,С,КРИНИЧНЕ,,25,True,
0120783402,0120783400,С,АЛЕКСЄЄВКА,,25,True,
0120783404,0120783400,С,ГОЛОВАНІВКА,,25,True,
0120783405,0120783400,С,КАРАСІВКА,,25,True,
0120783406,0120783400,С,КИРПИЧНЕ,,25,True,
0120783407,0120783400,С,КРАСНОСЕЛІВКА,,25,True,
0120783409,0120783400,С,ЯБЛУЧНЕ,,25,True,
0120783600,0120700000,,КРИМСЬКОРОЗІВСЬКА,,0,False,
0120783601,0120783600,С,КРИМСЬКА РОЗА,,25,True,
0120783603,0120783600,С,ВИШНЕВЕ,,25,True,
0120783800,0120700000,,КУРСЬКА,,0,False,
0120783801,0120783800,С,КУРСЬКЕ,,25,True,
0120783802,0120783800,С,ТОПОЛІВКА,,25,True,
0120784200,0120700000,,МЕЛЬНИЧНА,,0,False,
0120784201,0120784200,С,МЕЛЬНИЧНЕ,,25,True,
0120784202,0120784200,С,УДАРНЕ,,25,True,
0120784600,0120700000,,МІЧУРІНСЬКА,,0,False,
0120784601,0120784600,С,МІЧУРІНСЬКЕ,,25,True,
0120784602,0120784600,С,ЛІЧЕБНЕ,,25,True,
0120785000,0120700000,,МУРОМСЬКА,,0,False,
0120785001,0120785000,С,МУРОМСЬКЕ,,25,True,
0120785002,0120785000,С,ДИВНЕ,,25,True,
0120785003,0120785000,С,КРИВЦОВЕ,,25,True,
0120785005,0120785000,С,СІННЕ,,25,True,
0120785006,0120785000,С,ХЛІБНЕ,,25,True,
0120785800,0120700000,,НОВОЖИЛІВСЬКА,,0,False,
0120785801,0120785800,С,НОВОЖИЛІВКА,,25,True,
0120785802,0120785800,С,АННІВКА,,25,True,
0120785803,0120785800,С,НОВООЛЕКСАНДРІВКА,,25,True,
0120785804,0120785800,С,ТУРГЕНЄВЕ,,25,True,
0120786300,0120700000,,РУСАКІВСЬКА,,0,False,
0120786301,0120786300,С,РУСАКІВКА,,25,True,
0120786302,0120786300,С,ЛУГОВЕ,,25,True,
0120788400,0120700000,,ЦВІТОЧНЕНСЬКА,,0,False,
0120788401,0120788400,С,ЦВІТОЧНЕ,,25,True,
0120788402,0120788400,С,ДОЛИНІВКА,,25,True,
0120788800,0120700000,,ЧОРНОПІЛЬСЬКА,,0,False,
0120788801,0120788800,С,ЧОРНОПІЛЛЯ,,25,True,
0120788802,0120788800,С,ДОЗОРНЕ,,25,True,
0120788803,0120788800,С,КИЗИЛІВКА,,25,True,
0120788804,0120788800,С,УЛЬЯНОВКА,,25,True,
0121100000,0100000000,РН,ДЖАНКОЙСЬКИЙ РАЙОН,,0,False,
0121155000,0121100000,,СЕЛИЩА МІСЬКОГО ТИПУ ДЖАНКОЙСЬКОГО Р-НУ,,0,False,
0121155200,0121100000,Т,АЗОВСЬКЕ,,50,True,
0121155400,0121100000,Т,ВІЛЬНЕ,,50,True,
0121180000,0121100000,,СІЛЬРАДИ ДЖАНКОЙСЬКОГО Р-НУ,,0,False,
0121180600,0121100000,,ЄРМАКІВСЬКА,,0,False,
0121180601,0121180600,С,ЄРМАКОВЕ,,25,True,
0121180602,0121180600,С,ВІТВИСТЕ,,25,True,
0121180603,0121180600,С,КОПАНІ,,25,True,
0121180604,0121180600,С,ОСТРОВСЬКЕ,,25,True,
0121180605,0121180600,С,ПРИДОРОЖНЄ,,25,True,
0121180606,0121180600,С,СОЛОНЕ ОЗЕРО,,25,True,
0121180607,0121180600,С,СТОВПОВЕ,,25,True,
0121180800,0121100000,,ЗАВІТ-ЛЕНІНСЬКА,,0,False,
0121180801,0121180800,С,ЗАВІТ-ЛЕНІНСЬКИЙ,,25,True,
0121180802,0121180800,С,ЗЕЛЕНИЙ ЯР,,25,True,
0121180803,0121180800,С,МАРТИНІВКА,,25,True,
0121180804,0121180800,С,МІЛКОВОДНЕ,,25,True,
0121180805,0121180800,С,ПУШКІНЕ,,25,True,
0121180806,0121180800,С,СОЛОНЦЕВЕ,,25,True,
0121181300,0121100000,,ЗАРІЧНЕНСЬКА,,0,False,
0121181301,0121181300,С,ЗАРІЧНЕ,,25,True,
0121181302,0121181300,С,АРМІЙСЬКЕ,,25,True,
0121181303,0121181300,С,БОЛОТНЕ,,25,True,
0121181305,0121181300,Щ,МИТЮРИНЕ,,25,True,
0121181306,0121181300,С,НИЗИННЕ,,25,True,
0121181307,0121181300,С,ПЕРЕПІЛКИНЕ,,25,True,
0121181308,0121181300,С,СУМІЖНЕ,,25,True,
0121181500,0121100000,,ІЗУМРУДНІВСЬКА,,0,False,
0121181501,0121181500,С,ІЗУМРУДНЕ,,25,True,
0121181502,0121181500,С,ДМИТРІВКА,,25,True,
0121181503,0121181500,С,КАЛИНІВКА,,25,True,
0121181504,0121181500,С,МІЧУРІНІВКА,,25,True,
0121181505,0121181500,С,НОВОСТЕПОВЕ,,25,True,
0121181506,0121181500,С,ОВОЧЕВЕ,,25,True,
0121181700,0121100000,,КІНДРАТІВСЬКА,,0,False,
0121181701,0121181700,С,КІНДРАТОВЕ,,25,True,
0121181702,0121181700,Щ,ДОРОЖНЄ,,25,True,
0121181703,0121181700,С,РУБИНІВКА,,25,True,
0121181704,0121181700,С,СОВЄТСЬКЕ,,25,True,
0121181800,0121100000,,КРИМКІВСЬКА,,0,False,
0121181801,0121181800,С,КРИМКА,,25,True,
0121181900,0121100000,,ЛОБАНІВСЬКА,,0,False,
0121181901,0121181900,С,ЛОБАНОВЕ,,25,True,
0121181903,0121181900,С,ЖИЛИНЕ,,25,True,
0121181904,0121181900,С,МАР'ЇНЕ,,25,True,
0121181905,0121181900,С,ОРДЕНОНОСНЕ,,25,True,
0121181906,0121181900,Щ,ЯСНЕ,,25,True,
0121182300,0121100000,,ЛУГАНСЬКА,,0,False,
0121182301,0121182300,С,ЛУГАНСЬКЕ,,25,True,
0121182302,0121182300,С,КОВИЛЬНЕ,,25,True,
0121182303,0121182300,С,ПРОБУДЖЕННЯ,,25,True,
0121182304,0121182300,С,ТУТОВЕ,,25,True,
0121182305,0121182300,С,УДАРНЕ,,25,True,
0121182500,0121100000,,МАЙСЬКА,,0,False,
0121182501,0121182500,С,МАЙСЬКЕ,,25,True,
0121182502,0121182500,С,БЛИЖНЄ,,25,True,
0121182503,0121182500,С,ЛАРИНЕ,,25,True,
0121182505,0121182500,С,ОКТЯБР,,25,True,
0121182506,0121182500,С,ПОЛЬОВЕ,,25,True,
0121182900,0121100000,,МАСЛІВСЬКА,,0,False,
0121182901,0121182900,С,МАСЛОВЕ,,25,True,
0121182902,0121182900,С,КОМСОМОЛЬСЬКЕ,,25,True,
0121182903,0121182900,С,СУБОТНИК,,25,True,
